first	second	richness	neutral	phylogenetic
M300556	M300582	0.9259259259259258	0.5672720572372827	0.19318141480503648
M300556	M300583	0.9387755102040813	0.5414951604766618	0.18691994186913075
M300556	M300584	0.94392523364486	0.5845863001593333	0.2092765583152042
M300556	M300588	0.9428571428571426	0.580970273575085	0.20457335129883492
M300556	M300589	0.9411764705882353	0.5393621901109025	0.19377842406158985
M300556	M300590	0.9393939393939394	0.5791910549127959	0.19558094187745134
M300556	M300592	0.9433962264150944	0.560621875538642	0.19374002652345246
M300556	M300593	0.9405940594059408	0.5750812779657876	0.1958963386483421
M300556	M300594	0.9393939393939394	0.5916238973978776	0.20922942343430595
M300556	M300595	0.9428571428571426	0.5092177908997428	0.16939712968587128
M300556	M300596	0.9444444444444442	0.5325784377463668	0.18592029759862905
M300556	M300597	0.941747572815534	0.5582490365235233	0.19641236082615066
M300556	M300598	0.9423076923076923	0.5490221193851769	0.19507652122504804
M300556	M300599	0.94392523364486	0.5514996386539359	0.1949704897665765
M300557	M300559	0.13978494623655924	0.041170310397434795	0.014441416795273443
M300557	M300560	0.11111111111111116	0.053796638815259756	0.022592980227709503
M300557	M300561	0.13043478260869557	0.04401102186429895	0.018616176828102793
M300557	M300562	0.11956521739130443	0.06387269497021264	0.02045818679255862
M300557	M300563	0.1473684210526316	0.042242608035519824	0.014971358497102183
M300557	M300564	0.7419354838709677	0.29873688943138854	0.09862592572290707
M300557	M300566	0.09195402298850586	0.041343799587843844	0.01495420223206445
M300557	M300567	0.10000000000000009	0.04218304738786249	0.018314300434428166
M300557	M300569	0.1049723756906078	0.03826523923133107	0.0122447549648117
M300557	M300570	0.11602209944751385	0.0442189430725507	0.01608212959450639
M300557	M300571	0.0971428571428572	0.04811527866866905	0.019385012376943345
M300557	M300572	0.18248175182481763	0.07345978924268393	0.032664586824790676
M300557	M300574	0.0898876404494382	0.049839356769658893	0.02153000904231528
M300557	M300576	0.07514450867052025	0.04423715710865339	0.017411570353385364
M300557	M300577	0.11956521739130443	0.04243618046074871	0.018160508786421503
M300557	M300578	0.10989010989010994	0.05043408742972977	0.0201758067661717
M300557	M300580	0.11475409836065564	0.04789550158303579	0.013614054023807443
M300557	M300581	0.050000000000000044	0.04128029616421214	0.019497305891374217
M300557	M300582	0.09433962264150941	0.05928629989979184	0.026341977155934004
M300557	M300583	0.09090909090909083	0.04984319831739081	0.02710379399973728
M300557	M300584	0.12432432432432439	0.04258228997431901	0.01654333027218491
M300557	M300588	0.11475409836065564	0.046027031004486574	0.020101897655834033
M300557	M300589	0.12222222222222223	0.05723764593278857	0.023109507906045268
M300557	M300590	0.09604519774011289	0.056462171284819895	0.029641933288931388
M300557	M300592	0.13043478260869557	0.05024810295823057	0.024500178297211628
M300557	M300593	0.0949720670391061	0.05875291483600753	0.02731016410941345
M300557	M300594	0.09604519774011289	0.05288925255540755	0.024676705936606425
M300557	M300595	0.11475409836065564	0.07939857088773528	0.04349272012898031
M300557	M300596	0.13978494623655924	0.056549624477721494	0.028404811085441795
M300557	M300597	0.1049723756906078	0.04560156357604561	0.02387944543322118
M300557	M300598	0.10989010989010994	0.04834719545517374	0.023843686876923065
M300557	M300599	0.12432432432432439	0.04594175614085261	0.019848912581201028
M300559	M300560	0.0490196078431373	0.018225716112020063	0.0055992239991573545
M300559	M300561	0.03846153846153855	0.012899025450274881	0.003121212363915271
M300559	M300562	0.04807692307692313	0.03031011464916611	0.005030580433778908
M300559	M300563	0.01869158878504673	0.006789339458764476	0.0011383320881201975
M300559	M300564	0.7948717948717947	0.26523864926868657	0.07224391888359771
M300559	M300566	0.08080808080808088	0.014857561615134074	0.0023661935091396913
M300559	M300567	0.05882352941176472	0.018737107418079768	0.0034478851921913023
M300559	M300569	0.06341463414634152	0.0217709905616561	0.0049664071738974025
M300559	M300570	0.0536585365853659	0.011805305865898008	0.002226167620734243
M300559	M300571	0.055276381909547645	0.011835889929157961	0.002928944373506659
M300559	M300572	0.31677018633540377	0.06578998639244471	0.020020383613612136
M300559	M300574	0.05940594059405946	0.015717856240330952	0.0038055386677909864
M300559	M300576	0.09644670050761417	0.024258590689786197	0.00396174537820182
M300559	M300577	0.03846153846153855	0.010395916578786912	0.002684175444322978
M300559	M300578	0.04854368932038833	0.018877954344413528	0.002945525303343688
M300559	M300580	0.0531400966183575	0.02552410901699198	0.0042037103491384675
M300559	M300581	0.14130434782608692	0.022675817604961512	0.005209868464835399
M300559	M300582	0.14754098360655732	0.032186000837158835	0.006653328103062295
M300559	M300583	0.050000000000000044	0.013985686607139503	0.005754783937981234
M300559	M300584	0.03349282296650724	0.010471519660472661	0.0018466363514092476
M300559	M300588	0.0531400966183575	0.016976566647890268	0.0034399679263311667
M300559	M300589	0.0490196078431373	0.015435493832783642	0.003610936020955524
M300559	M300590	0.07462686567164178	0.02398684635604853	0.009629492248240057
M300559	M300592	0.03846153846153855	0.011770664984719681	0.0050519206927232
M300559	M300593	0.0640394088669951	0.02451511362742398	0.006878082030386978
M300559	M300594	0.04477611940298498	0.013589499447823283	0.004137990155134386
M300559	M300595	0.033816425120772875	0.03196536779626036	0.016513476589914644
M300559	M300596	0.01904761904761898	0.013459341070657715	0.005738209094652391
M300559	M300597	0.034146341463414664	0.013807748179201385	0.0061084542744466175
M300559	M300598	0.058252427184465994	0.017028072282395557	0.0047142931106288755
M300559	M300599	0.03349282296650724	0.013848818014801978	0.003348887815198931
M300560	M300561	0.06930693069306937	0.026382066102679125	0.006185723137337007
M300560	M300562	0.05940594059405946	0.03391968024473824	0.005795213729188231
M300560	M300563	0.06730769230769229	0.019235719619559388	0.004828328327446174
M300560	M300564	0.7837837837837835	0.27204520329483095	0.07036545457884824
M300560	M300566	0.0625	0.021802555193428996	0.006037353927494049
M300560	M300567	0.07070707070707072	0.024773356484155462	0.005141475332682943
M300560	M300569	0.07537688442211055	0.024425785789982113	0.00591109860382788
M300560	M300570	0.045226130653266416	0.020513806906639398	0.004839062365254887
M300560	M300571	0.05699481865284972	0.02227897630617992	0.005604591338404297
M300560	M300572	0.29032258064516125	0.06517652722615297	0.015253591806606015
M300560	M300574	0.061224489795918435	0.020071414500474005	0.00409360541493653
M300560	M300576	0.07853403141361248	0.02938635600246986	0.006977578501055626
M300560	M300577	0.05940594059405946	0.021666701766598684	0.00535180807957103
M300560	M300578	0.040000000000000036	0.022146955457490458	0.005191849517339198
M300560	M300580	0.07462686567164178	0.03901304973828612	0.010035534105094501
M300560	M300581	0.1123595505617978	0.022498079711453012	0.004083353492649544
M300560	M300582	0.12994350282485878	0.030112613543034517	0.006421514146512708
M300560	M300583	0.04123711340206193	0.020911746659988406	0.006254264908427731
M300560	M300584	0.054187192118226646	0.01820529203273835	0.004854488460237616
M300560	M300588	0.06467661691542292	0.02545601027963318	0.005373403651519171
M300560	M300589	0.05050505050505061	0.02414339551263389	0.005334823518134302
M300560	M300590	0.06666666666666665	0.020300965557325634	0.0056007959199979584
M300560	M300592	0.04950495049504955	0.017546374658399255	0.004758862688471921
M300560	M300593	0.045685279187817285	0.026724607739327277	0.0062684637711420965
M300560	M300594	0.03589743589743599	0.02518564694258263	0.006999214115821162
M300560	M300595	0.054726368159204064	0.022316786976785186	0.00833616370382273
M300560	M300596	0.06862745098039214	0.02405112148485755	0.00560862124754935
M300560	M300597	0.045226130653266416	0.019167451100654764	0.005264713029628387
M300560	M300598	0.06000000000000005	0.01686829375267085	0.0033088206517464247
M300560	M300599	0.054187192118226646	0.021688030493211552	0.006161531829792399
M300561	M300562	0.029126213592232997	0.020952618844242266	0.004598008448500113
M300561	M300563	0.028301886792452935	0.009374370488869466	0.0021328246099040493
M300561	M300564	0.791304347826087	0.24755017033948645	0.06281935296120889
M300561	M300566	0.0714285714285714	0.022487596822195144	0.006099793493552497
M300561	M300567	0.04950495049504955	0.0157822960252052	0.0025175399825433376
M300561	M300569	0.044334975369458185	0.014613524027967784	0.00494963788264724
M300561	M300570	0.0640394088669951	0.016597016798698072	0.00328351198942467
M300561	M300571	0.06598984771573613	0.019372694565620074	0.0042034886721012965
M300561	M300572	0.2955974842767295	0.059322437741656575	0.017055912611805835
M300561	M300574	0.050000000000000044	0.013575482219328694	0.003082667147867313
M300561	M300576	0.09743589743589753	0.02572748552563786	0.003916967257365567
M300561	M300577	0.058252427184465994	0.012511378302715315	0.0020899301031991335
M300561	M300578	0.0490196078431373	0.025226571342670367	0.004341620054728934
M300561	M300580	0.04390243902439028	0.01957317613873777	0.004172579140821364
M300561	M300581	0.1428571428571428	0.029071161367721476	0.006559453323616737
M300561	M300582	0.149171270718232	0.035512324364570635	0.0068369561348419206
M300561	M300583	0.06060606060606055	0.014887922079301563	0.003819671860284757
M300561	M300584	0.033816425120772875	0.015341110029043148	0.002490694637060309
M300561	M300588	0.06341463414634152	0.019585183217797897	0.003346489730949309
M300561	M300589	0.05940594059405946	0.021538268434007524	0.0039204291991883355
M300561	M300590	0.0653266331658291	0.016415440240540424	0.004736728300372639
M300561	M300592	0.029126213592232997	0.009067022324280138	0.00206196195711561
M300561	M300593	0.06467661691542292	0.017904779657596293	0.0035803352998835525
M300561	M300594	0.0653266331658291	0.017897204837910685	0.003440498093233768
M300561	M300595	0.04390243902439028	0.035207738834040714	0.01295127107604599
M300561	M300596	0.019230769230769162	0.009505059353280276	0.003009449657072172
M300561	M300597	0.034482758620689724	0.012755401154124879	0.002978708946310471
M300561	M300598	0.0490196078431373	0.01579697444070105	0.0029483753909163024
M300561	M300599	0.024154589371980784	0.015120146394644096	0.0028610740403783863
M300562	M300563	0.037735849056603765	0.016855072895729184	0.0030298208798348325
M300562	M300564	0.791304347826087	0.2715016028278091	0.07169917543439552
M300562	M300566	0.061224489795918435	0.03221004959227336	0.006291006595979143
M300562	M300567	0.03960396039603964	0.03058023100211882	0.005537903069246286
M300562	M300569	0.034482758620689724	0.01871278380906649	0.004556277425898259
M300562	M300570	0.044334975369458185	0.02850046312529564	0.004876491187553289
M300562	M300571	0.06598984771573613	0.035568939782921194	0.006661685839914
M300562	M300572	0.2955974842767295	0.07091538821787302	0.01728460450996694
M300562	M300574	0.050000000000000044	0.01927483216224457	0.003458915867191492
M300562	M300576	0.06666666666666665	0.0389325812941127	0.007243457042555246
M300562	M300577	0.029126213592232997	0.026741079752700903	0.005164590289295279
M300562	M300578	0.019607843137254832	0.03231404046876918	0.0050899005041892265
M300562	M300580	0.034146341463414664	0.013623202686388947	0.0045437904737142265
M300562	M300581	0.1428571428571428	0.041365810323722996	0.0066468296343088484
M300562	M300582	0.13812154696132595	0.04982473024965439	0.009287372182373743
M300562	M300583	0.05050505050505061	0.033218053201339526	0.008227554128594439
M300562	M300584	0.01449275362318847	0.026897581818933092	0.0048701266219812744
M300562	M300588	0.04390243902439028	0.03620628304826223	0.006244279190790847
M300562	M300589	0.03960396039603964	0.032960023372396674	0.005776267710383198
M300562	M300590	0.045226130653266416	0.030418836344283107	0.00816234872505106
M300562	M300592	0.04854368932038833	0.03074659417273995	0.006865953541504433
M300562	M300593	0.04477611940298498	0.015852575654571988	0.0047080031848686366
M300562	M300594	0.055276381909547645	0.03518483017802376	0.006325980633398398
M300562	M300595	0.04390243902439028	0.04530651400222718	0.014884688221366793
M300562	M300596	0.03846153846153855	0.02399106654866201	0.00617401718026378
M300562	M300597	0.034482758620689724	0.032042079583474825	0.007257807106948233
M300562	M300598	0.02941176470588225	0.026312092400437526	0.004936611153284365
M300562	M300599	0.024154589371980784	0.028011768728834374	0.0063535406630867985
M300563	M300564	0.8016528925619835	0.2622649549644871	0.07017234376721848
M300563	M300566	0.08910891089108919	0.016501811636686625	0.002927533905305868
M300563	M300567	0.05769230769230771	0.016341279661309382	0.0027640778432294066
M300563	M300569	0.05263157894736836	0.013264741947590086	0.003013266858771124
M300563	M300570	0.05263157894736836	0.011893446513889017	0.0018540923240127904
M300563	M300571	0.07389162561576357	0.017584198142706065	0.003912345675550322
M300563	M300572	0.3212121212121213	0.06095664918905319	0.017346708997729277
M300563	M300574	0.058252427184465994	0.00989396288427924	0.0023861300270764385
M300563	M300576	0.10447761194029859	0.02327239183634644	0.0038962929905606014
M300563	M300577	0.037735849056603765	0.008674885255688936	0.0019411303529833779
M300563	M300578	0.04761904761904767	0.014500395700879354	0.0025335955506158303
M300563	M300580	0.042654028436019065	0.016199835296139664	0.0035907944837935135
M300563	M300581	0.15957446808510634	0.026644456434267716	0.005392027726072168
M300563	M300582	0.1657754010695187	0.03453365003703768	0.007067520435145469
M300563	M300583	0.06862745098039214	0.016296402554628497	0.0057693697744831685
M300563	M300584	0.032863849765258246	0.00805191640077385	0.0012969641118965036
M300563	M300588	0.05213270142180093	0.018217742786215463	0.0035541456955784367
M300563	M300589	0.05769230769230771	0.01673939528271251	0.003513112058684764
M300563	M300590	0.07317073170731714	0.020577460250579493	0.00763186884775624
M300563	M300592	0.037735849056603765	0.013059535001674338	0.004318031311500992
M300563	M300593	0.0531400966183575	0.014884928478271275	0.005105431991867415
M300563	M300594	0.06341463414634152	0.015846239279143526	0.004324455781127723
M300563	M300595	0.042654028436019065	0.030754044699520255	0.014887489937216003
M300563	M300596	0.01869158878504673	0.011259186545489297	0.004797683719446333
M300563	M300597	0.04306220095693769	0.013317086879548468	0.005041744050932939
M300563	M300598	0.05714285714285716	0.012692423092257599	0.0032515632669470884
M300563	M300599	0.032863849765258246	0.010846846754311135	0.003154777855189028
M300564	M300566	0.7714285714285714	0.26156003768286673	0.07154101527517964
M300564	M300567	0.7837837837837835	0.255786378201439	0.06364973592213596
M300564	M300569	0.7857142857142858	0.2680787962919964	0.07813917718953944
M300564	M300570	0.7857142857142858	0.25636565297467107	0.06631726508674385
M300564	M300571	0.7735849056603774	0.26092305480288247	0.06426945586301691
M300564	M300572	0.6470588235294117	0.21181497213795453	0.048004948854004414
M300564	M300574	0.7798165137614679	0.25182187499431596	0.06270661641304609
M300564	M300576	0.7692307692307689	0.25502012205072533	0.06302617283181033
M300564	M300577	0.791304347826087	0.25294692215698655	0.061639283443636006
M300564	M300578	0.7876106194690264	0.2662231579948887	0.06716679620261823
M300564	M300580	0.7894736842105263	0.2548092001939074	0.07005763743278126
M300564	M300581	0.7362637362637363	0.25304085267603393	0.0645768652130313
M300564	M300582	0.7333333333333334	0.25252547150364657	0.06262556142168307
M300564	M300583	0.7757009345794392	0.23210863804983595	0.05388094944785038
M300564	M300584	0.7931034482758621	0.25429234288309877	0.06538025386919444
M300564	M300588	0.7894736842105263	0.2537980120596576	0.06314717998365427
M300564	M300589	0.7837837837837835	0.24933025360628924	0.06098962621108217
M300564	M300590	0.7777777777777777	0.2370766043308724	0.05341824988743016
M300564	M300592	0.791304347826087	0.24161084347143313	0.05720617323932453
M300564	M300593	0.7818181818181815	0.24795964434630757	0.05723692996721319
M300564	M300594	0.7777777777777777	0.2524580560569242	0.062115918865545794
M300564	M300595	0.7894736842105263	0.2656929942956803	0.05990507162675629
M300564	M300596	0.7948717948717947	0.2357363154922406	0.05619878853204441
M300564	M300597	0.7857142857142858	0.23984394998834568	0.056520427817999486
M300564	M300598	0.7876106194690264	0.23963418873254794	0.05858554931358084
M300564	M300599	0.7931034482758621	0.2557048792153165	0.061228266346802895
M300566	M300567	0.04166666666666674	0.024502704838819445	0.004805086835530825
M300566	M300569	0.05699481865284972	0.024100473456470706	0.006235491233908763
M300566	M300570	0.04663212435233155	0.015660926565949307	0.002858999181750921
M300566	M300571	0.06951871657754016	0.019562774616484924	0.0040321880619210715
M300566	M300572	0.261744966442953	0.062173823021932084	0.01867323143607469
M300566	M300574	0.0736842105263158	0.01713823615962473	0.004317507551449107
M300566	M300576	0.048648648648648596	0.02905576410356736	0.005374729549289525
M300566	M300577	0.061224489795918435	0.018044438753794134	0.004021583122155725
M300566	M300578	0.05154639175257736	0.018488347661540727	0.0032826121472315783
M300566	M300580	0.06666666666666665	0.03409121470497212	0.007079287897986175
M300566	M300581	0.09302325581395343	0.020298613922744235	0.004565376115043596
M300566	M300582	0.11111111111111116	0.038065882701211584	0.008086007253812144
M300566	M300583	0.042553191489361764	0.016518862829371428	0.0069660189405229556
M300566	M300584	0.06598984771573613	0.018738663001450884	0.003411273243368318
M300566	M300588	0.07692307692307687	0.029844231524589815	0.006187906592085235
M300566	M300589	0.05208333333333326	0.01168271654225228	0.00348469415167596
M300566	M300590	0.04761904761904767	0.025031212046756957	0.01092342527902923
M300566	M300592	0.061224489795918435	0.018437092534901334	0.007137083778594233
M300566	M300593	0.0680628272251309	0.031158470428263696	0.008734143499989133
M300566	M300594	0.0793650793650793	0.02904232797643913	0.007578281947772769
M300566	M300595	0.06666666666666665	0.03089891448746329	0.016178032142226018
M300566	M300596	0.08080808080808088	0.019876081792991385	0.007479273679134146
M300566	M300597	0.06735751295336789	0.020516860732067044	0.007969986874278412
M300566	M300598	0.061855670103092786	0.017960905592546705	0.005499191915762869
M300566	M300599	0.06598984771573613	0.017745240103405946	0.00470944280424046
M300567	M300569	0.055276381909547645	0.02066576555463584	0.005677158213502009
M300567	M300570	0.055276381909547645	0.012667891260593755	0.001921973869129845
M300567	M300571	0.06735751295336789	0.019093118177137547	0.003261807180670595
M300567	M300572	0.2774193548387096	0.05980064572509192	0.016336710936013077
M300567	M300574	0.05102040816326525	0.022741919326929927	0.0038741791043838125
M300567	M300576	0.0680628272251309	0.013487396029569387	0.002181059867425006
M300567	M300577	0.04950495049504955	0.012906565352623689	0.0019102313930072778
M300567	M300578	0.040000000000000036	0.023092148223495035	0.003600978173119551
M300567	M300580	0.054726368159204064	0.027684429588076487	0.005889401483294754
M300567	M300581	0.12359550561797761	0.026727777528754215	0.005311936965752606
M300567	M300582	0.11864406779661008	0.026889635722244343	0.005059796954738349
M300567	M300583	0.05154639175257736	0.016796124743007068	0.0036863007677919724
M300567	M300584	0.044334975369458185	0.013549591814955408	0.0020285790610893306
M300567	M300588	0.054726368159204064	0.012972889392314446	0.002635560901235401
M300567	M300589	0.06060606060606055	0.03206098235603716	0.004289711429309229
M300567	M300590	0.05641025641025643	0.018767432324225286	0.0049183634812149934
M300567	M300592	0.06930693069306937	0.018234517202946332	0.003428860048778959
M300567	M300593	0.055837563451776706	0.01918141290989006	0.003879035176937884
M300567	M300594	0.06666666666666665	0.02182529727132554	0.004393164450681497
M300567	M300595	0.054726368159204064	0.0414578159044513	0.012961231486622204
M300567	M300596	0.05882352941176472	0.023561827086820086	0.004389731660029761
M300567	M300597	0.045226130653266416	0.01911004667862981	0.004017953320842205
M300567	M300598	0.040000000000000036	0.016892768243020218	0.002973008771165131
M300567	M300599	0.054187192118226646	0.02095845548530928	0.0034121820551524795
M300569	M300570	0.06000000000000005	0.01925179056407389	0.0047581473635816
M300569	M300571	0.08247422680412364	0.03043143829943884	0.008760799202688907
M300569	M300572	0.28205128205128216	0.06179602576677268	0.018645658913027274
M300569	M300574	0.06598984771573613	0.020613551322433477	0.005685821877478903
M300569	M300576	0.07291666666666674	0.027421964937018872	0.007231712644377386
M300569	M300577	0.054187192118226646	0.020168411017965626	0.005760228479780194
M300569	M300578	0.04477611940298498	0.02942542273617188	0.007086570244933421
M300569	M300580	0.01980198019801982	0.019007571663030243	0.005438556198543498
M300569	M300581	0.12849162011173187	0.029565808369249047	0.007604334125128509
M300569	M300582	0.12359550561797761	0.038709377183993365	0.011336935601846232
M300569	M300583	0.05641025641025643	0.027177430498573907	0.010938273155728373
M300569	M300584	0.03921568627450989	0.02077398623402127	0.0048121990805896075
M300569	M300588	0.03960396039603964	0.022403669959966677	0.006734129062791583
M300569	M300589	0.055276381909547645	0.03276698591920846	0.008292105392672333
M300569	M300590	0.05102040816326525	0.022549122771331365	0.00982828978062844
M300569	M300592	0.044334975369458185	0.02201841865425902	0.008332758462629375
M300569	M300593	0.04040404040404044	0.021816808514375174	0.009142290968354727
M300569	M300594	0.061224489795918435	0.02985016619047398	0.009022347353741522
M300569	M300595	0.04950495049504955	0.04351196887148512	0.019258104515524566
M300569	M300596	0.0536585365853659	0.02453126561860086	0.00977883497906018
M300569	M300597	0.040000000000000036	0.023202667040257863	0.008305770564716264
M300569	M300598	0.054726368159204064	0.021744818896533347	0.006461184405558873
M300569	M300599	0.02941176470588225	0.024534501398590813	0.00804069928641582
M300570	M300571	0.05154639175257736	0.010525039929207947	0.0022924522582926654
M300570	M300572	0.28205128205128216	0.05496071042641726	0.015093904574505101
M300570	M300574	0.06598984771573613	0.017899582740580344	0.0033001573081121727
M300570	M300576	0.07291666666666674	0.019088853777253667	0.002882510081741896
M300570	M300577	0.034482758620689724	0.00902011616795495	0.0016316115473472559
M300570	M300578	0.02487562189054726	0.02140534646175485	0.0031906418041826035
M300570	M300580	0.05940594059405946	0.028057524214758267	0.005503261227040368
M300570	M300581	0.11731843575418988	0.01982597157058752	0.0039056668539472206
M300570	M300582	0.146067415730337	0.03501090756415892	0.006339783552734124
M300570	M300583	0.05641025641025643	0.015361714140831983	0.004491706300582821
M300570	M300584	0.03921568627450989	0.013077399223724084	0.0017513437358844808
M300570	M300588	0.03960396039603964	0.01539060134966086	0.00315928219163486
M300570	M300589	0.035175879396984966	0.020347811809595995	0.0035068086785379204
M300570	M300590	0.030612244897959107	0.015790413825495064	0.006199400802739841
M300570	M300592	0.044334975369458185	0.012097863815445309	0.0036655079742474728
M300570	M300593	0.04040404040404044	0.0206388308335842	0.004918356433679105
M300570	M300594	0.05102040816326525	0.02322540559438635	0.005214322827845175
M300570	M300595	0.04950495049504955	0.03266752276416396	0.013307368647932027
M300570	M300596	0.0536585365853659	0.018994329983823444	0.004879158359535896
M300570	M300597	0.06000000000000005	0.019501363670320182	0.004893476710017497
M300570	M300598	0.054726368159204064	0.01844969641211225	0.00374825501490339
M300570	M300599	0.0490196078431373	0.01809852250505617	0.0030919423457518302
M300571	M300572	0.2666666666666666	0.061861743077693876	0.016708430332173285
M300571	M300574	0.05759162303664911	0.020468436792790423	0.003991162753933408
M300571	M300576	0.07526881720430101	0.02116181469545808	0.002969452328293265
M300571	M300577	0.055837563451776706	0.014871218137929354	0.002844502720817488
M300571	M300578	0.05641025641025643	0.026455597529162933	0.004352573206834576
M300571	M300580	0.0714285714285714	0.03429014646088446	0.007069627648369381
M300571	M300581	0.08670520231213863	0.017436929629828346	0.0031990575230339546
M300571	M300582	0.11627906976744184	0.030990994708003372	0.005173783159147183
M300571	M300583	0.04761904761904767	0.01412907705323585	0.0034370092426376786
M300571	M300584	0.06060606060606055	0.01933933505459917	0.003598197599878006
M300571	M300588	0.08163265306122458	0.022951189497614988	0.004068461729022421
M300571	M300589	0.03626943005181338	0.02271281012072124	0.0039281308745195975
M300571	M300590	0.042105263157894646	0.021803275323457494	0.0070983880015527134
M300571	M300592	0.055837563451776706	0.014400160840657428	0.0037219609789305164
M300571	M300593	0.05208333333333326	0.024183184939104763	0.004967284912455239
M300571	M300594	0.042105263157894646	0.022235042287934936	0.005131344820218375
M300571	M300595	0.061224489795918435	0.032262476531921824	0.011803723694096102
M300571	M300596	0.0653266331658291	0.021270743331855524	0.004814310137923994
M300571	M300597	0.061855670103092786	0.021756569060876862	0.005316657213070064
M300571	M300598	0.07692307692307687	0.024970102222579227	0.004894724444208354
M300571	M300599	0.06060606060606055	0.0186118835973903	0.003015884057317675
M300572	M300574	0.26797385620915026	0.05481197186162645	0.013526876325489767
M300572	M300576	0.2567567567567568	0.06406273625963022	0.017528001091712042
M300572	M300577	0.2955974842767295	0.05451605512055402	0.01477701084292804
M300572	M300578	0.286624203821656	0.06843329061354142	0.017661425681408938
M300572	M300580	0.2911392405063291	0.07377303203034002	0.0218021432329234
M300572	M300581	0.18518518518518512	0.04820806524450838	0.012104321921038719
M300572	M300582	0.17910447761194037	0.060339598982895315	0.017732800241575197
M300572	M300583	0.2715231788079471	0.05453680274580042	0.015108428905239446
M300572	M300584	0.30000000000000004	0.058485259034099624	0.016054391454366157
M300572	M300588	0.2911392405063291	0.06404346733554545	0.016504594772668524
M300572	M300589	0.29032258064516125	0.0635980281514884	0.016118901714599065
M300572	M300590	0.26315789473684204	0.052735580715510655	0.012731899864410035
